RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818682644	 	3.0.1
USER	Users	349	START	1545818735084	1545818735084
REQUEST	348		Search	1545818735055	1545818735088	OK	 
REQUEST	348		Search	1545818735093	1545818735109	OK	 
USER	Users	348	END	1545818734942	1545818735110
REQUEST	349		Search	1545818735084	1545818735121	OK	 
REQUEST	349		Search	1545818735122	1545818735133	OK	 
REQUEST	349		Search	1545818735133	1545818735162	OK	 
REQUEST	349		Search	1545818735165	1545818735223	OK	 
USER	Users	350	START	1545818735232	1545818735232
REQUEST	350		Search	1545818735232	1545818735262	OK	 
REQUEST	349		Search	1545818735225	1545818735269	OK	 
USER	Users	349	END	1545818735084	1545818735271
REQUEST	350		Search	1545818735263	1545818735278	OK	 
REQUEST	350		Search	1545818735278	1545818735301	OK	 
REQUEST	350		Search	1545818735303	1545818735331	OK	 
REQUEST	350		Search	1545818735332	1545818735356	OK	 
USER	Users	350	END	1545818735232	1545818735356
USER	Users	351	START	1545818735374	1545818735374
REQUEST	351		Search	1545818735375	1545818735408	OK	 
REQUEST	351		Search	1545818735409	1545818735435	OK	 
REQUEST	351		Search	1545818735436	1545818735483	OK	 
REQUEST	351		Search	1545818735483	1545818735497	OK	 
REQUEST	351		Search	1545818735497	1545818735507	OK	 
USER	Users	351	END	1545818735374	1545818735508
USER	Users	352	START	1545818735513	1545818735513
REQUEST	352		Search	1545818735513	1545818735546	OK	 
REQUEST	352		Search	1545818735546	1545818735574	OK	 
REQUEST	352		Search	1545818735576	1545818735587	OK	 
REQUEST	352		Search	1545818735588	1545818735605	OK	 
REQUEST	352		Search	1545818735606	1545818735623	OK	 
USER	Users	352	END	1545818735513	1545818735624
USER	Users	353	START	1545818735654	1545818735654
REQUEST	353		Search	1545818735655	1545818735681	OK	 
REQUEST	353		Search	1545818735681	1545818735693	OK	 
REQUEST	353		Search	1545818735694	1545818735716	OK	 
REQUEST	353		Search	1545818735717	1545818735753	OK	 
REQUEST	353		Search	1545818735753	1545818735780	OK	 
USER	Users	353	END	1545818735654	1545818735783
USER	Users	354	START	1545818735794	1545818735794
REQUEST	354		Search	1545818735794	1545818735840	OK	 
REQUEST	354		Search	1545818735841	1545818735866	OK	 
REQUEST	354		Search	1545818735869	1545818735881	OK	 
REQUEST	354		Search	1545818735882	1545818735894	OK	 
REQUEST	354		Search	1545818735894	1545818735909	OK	 
USER	Users	354	END	1545818735794	1545818735910
USER	Users	355	START	1545818735942	1545818735942
USER	Users	356	START	1545818736082	1545818736082
REQUEST	356		Search	1545818736082	1545818736119	OK	 
REQUEST	356		Search	1545818736120	1545818736175	OK	 
REQUEST	356		Search	1545818736183	1545818736212	OK	 
REQUEST	355		Search	1545818735942	1545818736135	OK	 
USER	Users	357	START	1545818736225	1545818736225
REQUEST	357		Search	1545818736226	1545818736263	OK	 
REQUEST	355		Search	1545818736214	1545818736268	OK	 
REQUEST	356		Search	1545818736213	1545818736270	OK	 
REQUEST	356		Search	1545818736273	1545818736314	OK	 
USER	Users	356	END	1545818736082	1545818736315
REQUEST	357		Search	1545818736264	1545818736367	OK	 
USER	Users	358	START	1545818736373	1545818736373
REQUEST	357		Search	1545818736367	1545818736400	OK	 
REQUEST	357		Search	1545818736401	1545818736423	OK	 
REQUEST	358		Search	1545818736373	1545818736440	OK	 
REQUEST	357		Search	1545818736423	1545818736465	OK	 
USER	Users	357	END	1545818736225	1545818736465
REQUEST	358		Search	1545818736452	1545818736473	OK	 
USER	Users	359	START	1545818736512	1545818736512
REQUEST	359		Search	1545818736513	1545818736540	OK	 
REQUEST	358		Search	1545818736473	1545818736540	OK	 
REQUEST	358		Search	1545818736545	1545818736570	OK	 
REQUEST	355		Search	1545818736270	1545818736510	OK	 
REQUEST	358		Search	1545818736571	1545818736607	OK	 
USER	Users	358	END	1545818736373	1545818736608
REQUEST	359		Search	1545818736541	1545818736610	OK	 
REQUEST	359		Search	1545818736612	1545818736638	OK	 
USER	Users	360	START	1545818736652	1545818736652
REQUEST	359		Search	1545818736638	1545818736656	OK	 
REQUEST	355		Search	1545818736581	1545818736657	OK	 
REQUEST	359		Search	1545818736657	1545818736716	OK	 
USER	Users	359	END	1545818736512	1545818736718
REQUEST	355		Search	1545818736685	1545818736719	OK	 
USER	Users	355	END	1545818735942	1545818736720
REQUEST	360		Search	1545818736652	1545818736720	OK	 
REQUEST	360		Search	1545818736721	1545818736761	OK	 
USER	Users	361	START	1545818736803	1545818736803
REQUEST	360		Search	1545818736763	1545818736807	OK	 
REQUEST	360		Search	1545818736818	1545818736878	OK	 
REQUEST	361		Search	1545818736803	1545818736895	OK	 
REQUEST	360		Search	1545818736880	1545818736911	OK	 
USER	Users	360	END	1545818736652	1545818736914
USER	Users	362	START	1545818736943	1545818736943
REQUEST	361		Search	1545818736896	1545818736943	OK	 
REQUEST	362		Search	1545818736943	1545818736982	OK	 
REQUEST	361		Search	1545818736947	1545818736995	OK	 
REQUEST	362		Search	1545818736983	1545818737029	OK	 
REQUEST	361		Search	1545818737002	1545818737045	OK	 
REQUEST	361		Search	1545818737045	1545818737060	OK	 
USER	Users	361	END	1545818736803	1545818737061
USER	Users	363	START	1545818737085	1545818737085
REQUEST	362		Search	1545818737031	1545818737104	OK	 
REQUEST	363		Search	1545818737085	1545818737121	OK	 
REQUEST	362		Search	1545818737111	1545818737168	OK	 
REQUEST	363		Search	1545818737126	1545818737174	OK	 
REQUEST	362		Search	1545818737171	1545818737191	OK	 
USER	Users	362	END	1545818736943	1545818737191
REQUEST	363		Search	1545818737175	1545818737205	OK	 
USER	Users	364	START	1545818737224	1545818737224
REQUEST	364		Search	1545818737224	1545818737248	OK	 
REQUEST	363		Search	1545818737205	1545818737254	OK	 
REQUEST	364		Search	1545818737248	1545818737272	OK	 
REQUEST	363		Search	1545818737254	1545818737273	OK	 
USER	Users	363	END	1545818737085	1545818737274
REQUEST	364		Search	1545818737273	1545818737325	OK	 
REQUEST	364		Search	1545818737326	1545818737341	OK	 
USER	Users	365	START	1545818737372	1545818737372
REQUEST	364		Search	1545818737342	1545818737373	OK	 
USER	Users	364	END	1545818737224	1545818737375
REQUEST	365		Search	1545818737372	1545818737411	OK	 
REQUEST	365		Search	1545818737412	1545818737442	OK	 
REQUEST	365		Search	1545818737443	1545818737464	OK	 
REQUEST	365		Search	1545818737466	1545818737495	OK	 
USER	Users	366	START	1545818737512	1545818737512
REQUEST	365		Search	1545818737497	1545818737530	OK	 
USER	Users	365	END	1545818737372	1545818737532
REQUEST	366		Search	1545818737513	1545818737559	OK	 
REQUEST	366		Search	1545818737561	1545818737591	OK	 
REQUEST	366		Search	1545818737592	1545818737625	OK	 
REQUEST	366		Search	1545818737626	1545818737639	OK	 
USER	Users	367	START	1545818737653	1545818737653
REQUEST	366		Search	1545818737640	1545818737683	OK	 
USER	Users	366	END	1545818737512	1545818737685
REQUEST	367		Search	1545818737654	1545818737686	OK	 
REQUEST	367		Search	1545818737689	1545818737719	OK	 
REQUEST	367		Search	1545818737720	1545818737737	OK	 
REQUEST	367		Search	1545818737738	1545818737795	OK	 
USER	Users	368	START	1545818737804	1545818737804
REQUEST	367		Search	1545818737797	1545818737821	OK	 
USER	Users	367	END	1545818737653	1545818737823
REQUEST	368		Search	1545818737804	1545818737828	OK	 
REQUEST	368		Search	1545818737829	1545818737851	OK	 
REQUEST	368		Search	1545818737851	1545818737891	OK	 
REQUEST	368		Search	1545818737892	1545818737917	OK	 
REQUEST	368		Search	1545818737919	1545818737932	OK	 
USER	Users	368	END	1545818737804	1545818737932
USER	Users	369	START	1545818737944	1545818737944
REQUEST	369		Search	1545818737944	1545818737982	OK	 
REQUEST	369		Search	1545818737983	1545818738016	OK	 
REQUEST	369		Search	1545818738017	1545818738051	OK	 
USER	Users	370	START	1545818738085	1545818738085
REQUEST	369		Search	1545818738054	1545818738086	OK	 
REQUEST	369		Search	1545818738093	1545818738112	OK	 
USER	Users	369	END	1545818737944	1545818738112
REQUEST	370		Search	1545818738085	1545818738128	OK	 
REQUEST	370		Search	1545818738132	1545818738154	OK	 
REQUEST	370		Search	1545818738155	1545818738171	OK	 
REQUEST	370		Search	1545818738172	1545818738219	OK	 
USER	Users	371	START	1545818738222	1545818738222
REQUEST	371		Search	1545818738223	1545818738240	OK	 
REQUEST	370		Search	1545818738220	1545818738250	OK	 
USER	Users	370	END	1545818738085	1545818738253
REQUEST	371		Search	1545818738241	1545818738310	OK	 
REQUEST	371		Search	1545818738337	1545818738359	OK	 
USER	Users	372	START	1545818738374	1545818738374
REQUEST	371		Search	1545818738360	1545818738386	OK	 
REQUEST	372		Search	1545818738374	1545818738404	OK	 
REQUEST	371		Search	1545818738388	1545818738434	OK	 
USER	Users	371	END	1545818738222	1545818738436
REQUEST	372		Search	1545818738406	1545818738437	OK	 
REQUEST	372		Search	1545818738438	1545818738498	OK	 
USER	Users	373	START	1545818738512	1545818738512
REQUEST	373		Search	1545818738512	1545818738565	OK	 
REQUEST	372		Search	1545818738499	1545818738557	OK	 
REQUEST	372		Search	1545818738573	1545818738588	OK	 
USER	Users	372	END	1545818738374	1545818738589
REQUEST	373		Search	1545818738573	1545818738599	OK	 
REQUEST	373		Search	1545818738600	1545818738635	OK	 
USER	Users	374	START	1545818738652	1545818738652
REQUEST	373		Search	1545818738639	1545818738673	OK	 
REQUEST	374		Search	1545818738653	1545818738686	OK	 
REQUEST	373		Search	1545818738675	1545818738695	OK	 
USER	Users	373	END	1545818738512	1545818738697
REQUEST	374		Search	1545818738690	1545818738709	OK	 
REQUEST	374		Search	1545818738710	1545818738724	OK	 
REQUEST	374		Search	1545818738725	1545818738736	OK	 
REQUEST	374		Search	1545818738737	1545818738751	OK	 
USER	Users	374	END	1545818738652	1545818738752
USER	Users	375	START	1545818738804	1545818738804
REQUEST	375		Search	1545818738805	1545818738851	OK	 
REQUEST	375		Search	1545818738858	1545818738917	OK	 
USER	Users	376	START	1545818738943	1545818738943
REQUEST	375		Search	1545818738922	1545818738944	OK	 
REQUEST	375		Search	1545818738946	1545818738973	OK	 
REQUEST	376		Search	1545818738944	1545818739019	OK	 
REQUEST	375		Search	1545818738974	1545818739027	OK	 
USER	Users	375	END	1545818738804	1545818739028
REQUEST	376		Search	1545818739021	1545818739048	OK	 
REQUEST	376		Search	1545818739049	1545818739076	OK	 
USER	Users	377	START	1545818739085	1545818739085
REQUEST	376		Search	1545818739078	1545818739118	OK	 
REQUEST	376		Search	1545818739119	1545818739145	OK	 
USER	Users	376	END	1545818738943	1545818739147
REQUEST	377		Search	1545818739085	1545818739146	OK	 
REQUEST	377		Search	1545818739150	1545818739174	OK	 
REQUEST	377		Search	1545818739174	1545818739204	OK	 
REQUEST	377		Search	1545818739206	1545818739222	OK	 
USER	Users	378	START	1545818739233	1545818739233
REQUEST	377		Search	1545818739222	1545818739251	OK	 
USER	Users	377	END	1545818739085	1545818739254
REQUEST	378		Search	1545818739233	1545818739264	OK	 
REQUEST	378		Search	1545818739265	1545818739316	OK	 
REQUEST	378		Search	1545818739318	1545818739331	OK	 
REQUEST	378		Search	1545818739332	1545818739348	OK	 
USER	Users	379	START	1545818739374	1545818739374
REQUEST	378		Search	1545818739348	1545818739388	OK	 
USER	Users	378	END	1545818739233	1545818739391
REQUEST	379		Search	1545818739374	1545818739392	OK	 
REQUEST	379		Search	1545818739393	1545818739415	OK	 
REQUEST	379		Search	1545818739415	1545818739428	OK	 
REQUEST	379		Search	1545818739429	1545818739441	OK	 
REQUEST	379		Search	1545818739441	1545818739462	OK	 
USER	Users	379	END	1545818739374	1545818739464
USER	Users	380	START	1545818739514	1545818739514
REQUEST	380		Search	1545818739515	1545818739539	OK	 
REQUEST	380		Search	1545818739541	1545818739594	OK	 
REQUEST	380		Search	1545818739596	1545818739613	OK	 
REQUEST	380		Search	1545818739614	1545818739638	OK	 
REQUEST	380		Search	1545818739638	1545818739652	OK	 
USER	Users	380	END	1545818739514	1545818739653
USER	Users	381	START	1545818739654	1545818739654
REQUEST	381		Search	1545818739654	1545818739671	OK	 
REQUEST	381		Search	1545818739673	1545818739690	OK	 
REQUEST	381		Search	1545818739690	1545818739718	OK	 
REQUEST	381		Search	1545818739719	1545818739758	OK	 
REQUEST	381		Search	1545818739760	1545818739782	OK	 
USER	Users	381	END	1545818739654	1545818739783
USER	Users	382	START	1545818739792	1545818739792
REQUEST	382		Search	1545818739793	1545818739828	OK	 
REQUEST	382		Search	1545818739829	1545818739868	OK	 
REQUEST	382		Search	1545818739870	1545818739885	OK	 
REQUEST	382		Search	1545818739886	1545818739923	OK	 
USER	Users	383	START	1545818739944	1545818739944
REQUEST	382		Search	1545818739929	1545818739953	OK	 
USER	Users	382	END	1545818739792	1545818739954
REQUEST	383		Search	1545818739945	1545818739968	OK	 
REQUEST	383		Search	1545818739969	1545818740000	OK	 
REQUEST	383		Search	1545818740004	1545818740017	OK	 
REQUEST	383		Search	1545818740018	1545818740043	OK	 
REQUEST	383		Search	1545818740044	1545818740072	OK	 
USER	Users	383	END	1545818739944	1545818740074
USER	Users	384	START	1545818740083	1545818740083
REQUEST	384		Search	1545818740084	1545818740112	OK	 
REQUEST	384		Search	1545818740113	1545818740142	OK	 
REQUEST	384		Search	1545818740143	1545818740193	OK	 
USER	Users	385	START	1545818740222	1545818740222
REQUEST	385		Search	1545818740223	1545818740250	OK	 
REQUEST	385		Search	1545818740252	1545818740276	OK	 
REQUEST	385		Search	1545818740279	1545818740306	OK	 
REQUEST	385		Search	1545818740309	1545818740320	OK	 
REQUEST	384		Search	1545818740194	1545818740303	OK	 
REQUEST	385		Search	1545818740321	1545818740346	OK	 
USER	Users	385	END	1545818740222	1545818740347
REQUEST	384		Search	1545818740339	1545818740363	OK	 
USER	Users	384	END	1545818740083	1545818740364
USER	Users	386	START	1545818740373	1545818740373
REQUEST	386		Search	1545818740373	1545818740401	OK	 
REQUEST	386		Search	1545818740403	1545818740418	OK	 
REQUEST	386		Search	1545818740418	1545818740441	OK	 
REQUEST	386		Search	1545818740442	1545818740469	OK	 
REQUEST	386		Search	1545818740471	1545818740495	OK	 
USER	Users	386	END	1545818740373	1545818740495
USER	Users	387	START	1545818740513	1545818740513
REQUEST	387		Search	1545818740513	1545818740540	OK	 
REQUEST	387		Search	1545818740541	1545818740556	OK	 
REQUEST	387		Search	1545818740557	1545818740595	OK	 
REQUEST	387		Search	1545818740597	1545818740635	OK	 
USER	Users	388	START	1545818740652	1545818740652
REQUEST	387		Search	1545818740636	1545818740657	OK	 
USER	Users	387	END	1545818740513	1545818740659
REQUEST	388		Search	1545818740652	1545818740672	OK	 
REQUEST	388		Search	1545818740673	1545818740717	OK	 
REQUEST	388		Search	1545818740718	1545818740724	OK	 
REQUEST	388		Search	1545818740725	1545818740737	OK	 
REQUEST	388		Search	1545818740737	1545818740746	OK	 
USER	Users	388	END	1545818740652	1545818740746
USER	Users	389	START	1545818740804	1545818740804
REQUEST	389		Search	1545818740804	1545818740826	OK	 
REQUEST	389		Search	1545818740830	1545818740860	OK	 
REQUEST	389		Search	1545818740861	1545818740884	OK	 
REQUEST	389		Search	1545818740885	1545818740926	OK	 
USER	Users	390	START	1545818740942	1545818740942
REQUEST	389		Search	1545818740929	1545818740949	OK	 
USER	Users	389	END	1545818740804	1545818740951
REQUEST	390		Search	1545818740942	1545818740968	OK	 
REQUEST	390		Search	1545818740969	1545818740979	OK	 
REQUEST	390		Search	1545818740979	1545818740988	OK	 
REQUEST	390		Search	1545818740988	1545818741012	OK	 
REQUEST	390		Search	1545818741013	1545818741031	OK	 
USER	Users	390	END	1545818740942	1545818741033
USER	Users	391	START	1545818741085	1545818741085
REQUEST	391		Search	1545818741085	1545818741095	OK	 
REQUEST	391		Search	1545818741095	1545818741108	OK	 
REQUEST	391		Search	1545818741110	1545818741142	OK	 
REQUEST	391		Search	1545818741144	1545818741165	OK	 
REQUEST	391		Search	1545818741165	1545818741195	OK	 
USER	Users	391	END	1545818741085	1545818741197
USER	Users	392	START	1545818741224	1545818741224
REQUEST	392		Search	1545818741224	1545818741237	OK	 
REQUEST	392		Search	1545818741238	1545818741294	OK	 
REQUEST	392		Search	1545818741295	1545818741311	OK	 
REQUEST	392		Search	1545818741313	1545818741342	OK	 
REQUEST	392		Search	1545818741343	1545818741356	OK	 
USER	Users	392	END	1545818741224	1545818741356
USER	Users	393	START	1545818741374	1545818741374
REQUEST	393		Search	1545818741375	1545818741426	OK	 
REQUEST	393		Search	1545818741435	1545818741454	OK	 
REQUEST	393		Search	1545818741455	1545818741467	OK	 
REQUEST	393		Search	1545818741468	1545818741482	OK	 
REQUEST	393		Search	1545818741483	1545818741506	OK	 
USER	Users	393	END	1545818741374	1545818741507
USER	Users	394	START	1545818741512	1545818741512
REQUEST	394		Search	1545818741513	1545818741541	OK	 
REQUEST	394		Search	1545818741541	1545818741553	OK	 
REQUEST	394		Search	1545818741554	1545818741576	OK	 
REQUEST	394		Search	1545818741576	1545818741591	OK	 
REQUEST	394		Search	1545818741591	1545818741627	OK	 
USER	Users	394	END	1545818741512	1545818741629
USER	Users	395	START	1545818741654	1545818741654
REQUEST	395		Search	1545818741654	1545818741673	OK	 
REQUEST	395		Search	1545818741673	1545818741702	OK	 
REQUEST	395		Search	1545818741707	1545818741772	OK	 
USER	Users	396	START	1545818741802	1545818741802
REQUEST	395		Search	1545818741784	1545818741804	OK	 
REQUEST	396		Search	1545818741803	1545818741846	OK	 
REQUEST	395		Search	1545818741804	1545818741896	OK	 
USER	Users	395	END	1545818741654	1545818741900
REQUEST	396		Search	1545818741848	1545818741904	OK	 
REQUEST	396		Search	1545818741905	1545818741928	OK	 
USER	Users	397	START	1545818741944	1545818741944
REQUEST	396		Search	1545818741929	1545818741987	OK	 
REQUEST	397		Search	1545818741945	1545818742005	OK	 
REQUEST	396		Search	1545818741990	1545818742035	OK	 
USER	Users	396	END	1545818741802	1545818742037
REQUEST	397		Search	1545818742007	1545818742049	OK	 
REQUEST	397		Search	1545818742049	1545818742071	OK	 
REQUEST	397		Search	1545818742071	1545818742081	OK	 
USER	Users	398	START	1545818742084	1545818742084
REQUEST	397		Search	1545818742081	1545818742116	OK	 
USER	Users	397	END	1545818741944	1545818742117
REQUEST	398		Search	1545818742085	1545818742119	OK	 
REQUEST	398		Search	1545818742120	1545818742132	OK	 
REQUEST	398		Search	1545818742133	1545818742162	OK	 
REQUEST	398		Search	1545818742165	1545818742196	OK	 
REQUEST	398		Search	1545818742199	1545818742216	OK	 
USER	Users	398	END	1545818742084	1545818742217
USER	Users	399	START	1545818742232	1545818742232
REQUEST	399		Search	1545818742233	1545818742278	OK	 
REQUEST	399		Search	1545818742279	1545818742305	OK	 
REQUEST	399		Search	1545818742307	1545818742338	OK	 
USER	Users	400	START	1545818742373	1545818742373
REQUEST	399		Search	1545818742339	1545818742380	OK	 
REQUEST	400		Search	1545818742373	1545818742401	OK	 
REQUEST	399		Search	1545818742389	1545818742447	OK	 
USER	Users	399	END	1545818742232	1545818742447
REQUEST	400		Search	1545818742402	1545818742448	OK	 
REQUEST	400		Search	1545818742450	1545818742472	OK	 
USER	Users	401	START	1545818742513	1545818742513
REQUEST	400		Search	1545818742473	1545818742519	OK	 
REQUEST	401		Search	1545818742513	1545818742553	OK	 
REQUEST	400		Search	1545818742520	1545818742567	OK	 
USER	Users	400	END	1545818742373	1545818742576
REQUEST	401		Search	1545818742556	1545818742588	OK	 
USER	Users	402	START	1545818742654	1545818742654
REQUEST	401		Search	1545818742588	1545818742649	OK	 
REQUEST	402		Search	1545818742654	1545818742685	OK	 
REQUEST	401		Search	1545818742663	1545818742693	OK	 
REQUEST	402		Search	1545818742688	1545818742706	OK	 
REQUEST	401		Search	1545818742695	1545818742710	OK	 
USER	Users	401	END	1545818742513	1545818742711
REQUEST	402		Search	1545818742708	1545818742736	OK	 
REQUEST	402		Search	1545818742737	1545818742791	OK	 
USER	Users	403	START	1545818742804	1545818742804
REQUEST	402		Search	1545818742794	1545818742820	OK	 
USER	Users	402	END	1545818742654	1545818742821
REQUEST	403		Search	1545818742805	1545818742826	OK	 
REQUEST	403		Search	1545818742826	1545818742856	OK	 
REQUEST	403		Search	1545818742857	1545818742894	OK	 
REQUEST	403		Search	1545818742896	1545818742941	OK	 
USER	Users	404	START	1545818742943	1545818742943
REQUEST	404		Search	1545818742943	1545818742968	OK	 
REQUEST	403		Search	1545818742942	1545818742969	OK	 
USER	Users	403	END	1545818742804	1545818742970
REQUEST	404		Search	1545818742969	1545818742998	OK	 
REQUEST	404		Search	1545818743000	1545818743028	OK	 
REQUEST	404		Search	1545818743029	1545818743051	OK	 
REQUEST	404		Search	1545818743053	1545818743078	OK	 
USER	Users	404	END	1545818742943	1545818743081
USER	Users	405	START	1545818743082	1545818743082
REQUEST	405		Search	1545818743082	1545818743123	OK	 
REQUEST	405		Search	1545818743124	1545818743139	OK	 
REQUEST	405		Search	1545818743139	1545818743172	OK	 
REQUEST	405		Search	1545818743173	1545818743186	OK	 
USER	Users	406	START	1545818743222	1545818743222
REQUEST	405		Search	1545818743187	1545818743233	OK	 
USER	Users	405	END	1545818743082	1545818743235
REQUEST	406		Search	1545818743222	1545818743235	OK	 
REQUEST	406		Search	1545818743236	1545818743257	OK	 
REQUEST	406		Search	1545818743259	1545818743287	OK	 
REQUEST	406		Search	1545818743287	1545818743313	OK	 
REQUEST	406		Search	1545818743314	1545818743334	OK	 
USER	Users	406	END	1545818743222	1545818743335
USER	Users	407	START	1545818743374	1545818743374
REQUEST	407		Search	1545818743374	1545818743387	OK	 
REQUEST	407		Search	1545818743388	1545818743404	OK	 
REQUEST	407		Search	1545818743405	1545818743424	OK	 
REQUEST	407		Search	1545818743425	1545818743439	OK	 
REQUEST	407		Search	1545818743440	1545818743499	OK	 
USER	Users	407	END	1545818743374	1545818743500
USER	Users	408	START	1545818743512	1545818743512
REQUEST	408		Search	1545818743513	1545818743542	OK	 
REQUEST	408		Search	1545818743546	1545818743574	OK	 
REQUEST	408		Search	1545818743574	1545818743599	OK	 
REQUEST	408		Search	1545818743599	1545818743646	OK	 
USER	Users	409	START	1545818743654	1545818743654
REQUEST	408		Search	1545818743654	1545818743689	OK	 
USER	Users	408	END	1545818743512	1545818743693
REQUEST	409		Search	1545818743654	1545818743696	OK	 
REQUEST	409		Search	1545818743703	1545818743744	OK	 
REQUEST	409		Search	1545818743751	1545818743773	OK	 
USER	Users	410	START	1545818743803	1545818743803
REQUEST	409		Search	1545818743775	1545818743806	OK	 
REQUEST	410		Search	1545818743803	1545818743834	OK	 
REQUEST	409		Search	1545818743816	1545818743849	OK	 
USER	Users	409	END	1545818743654	1545818743851
REQUEST	410		Search	1545818743836	1545818743876	OK	 
REQUEST	410		Search	1545818743882	1545818743903	OK	 
REQUEST	410		Search	1545818743904	1545818743923	OK	 
REQUEST	410		Search	1545818743924	1545818743939	OK	 
USER	Users	410	END	1545818743803	1545818743940
USER	Users	411	START	1545818743943	1545818743943
REQUEST	411		Search	1545818743943	1545818743987	OK	 
REQUEST	411		Search	1545818743996	1545818744023	OK	 
USER	Users	412	START	1545818744082	1545818744082
REQUEST	412		Search	1545818744082	1545818744107	OK	 
REQUEST	411		Search	1545818744025	1545818744111	OK	 
REQUEST	411		Search	1545818744126	1545818744145	OK	 
REQUEST	412		Search	1545818744109	1545818744181	OK	 
REQUEST	412		Search	1545818744187	1545818744200	OK	 
REQUEST	412		Search	1545818744201	1545818744223	OK	 
USER	Users	413	START	1545818744232	1545818744232
REQUEST	412		Search	1545818744224	1545818744243	OK	 
USER	Users	412	END	1545818744082	1545818744244
REQUEST	413		Search	1545818744232	1545818744261	OK	 
REQUEST	413		Search	1545818744263	1545818744275	OK	 
REQUEST	413		Search	1545818744275	1545818744328	OK	 
REQUEST	413		Search	1545818744336	1545818744349	OK	 
REQUEST	411		Search	1545818744146	1545818744290	OK	 
USER	Users	411	END	1545818743943	1545818744351
REQUEST	413		Search	1545818744350	1545818744364	OK	 
USER	Users	413	END	1545818744232	1545818744365
USER	Users	414	START	1545818744373	1545818744373
REQUEST	414		Search	1545818744374	1545818744397	OK	 
REQUEST	414		Search	1545818744399	1545818744429	OK	 
REQUEST	414		Search	1545818744430	1545818744467	OK	 
REQUEST	414		Search	1545818744468	1545818744494	OK	 
REQUEST	414		Search	1545818744496	1545818744509	OK	 
USER	Users	414	END	1545818744373	1545818744510
USER	Users	415	START	1545818744515	1545818744515
REQUEST	415		Search	1545818744515	1545818744578	OK	 
REQUEST	415		Search	1545818744579	1545818744588	OK	 
REQUEST	415		Search	1545818744589	1545818744612	OK	 
REQUEST	415		Search	1545818744614	1545818744641	OK	 
USER	Users	416	START	1545818744653	1545818744653
REQUEST	415		Search	1545818744642	1545818744678	OK	 
USER	Users	415	END	1545818744515	1545818744681
REQUEST	416		Search	1545818744653	1545818744694	OK	 
REQUEST	416		Search	1545818744695	1545818744729	OK	 
USER	Users	417	START	1545818744794	1545818744794
REQUEST	416		Search	1545818744731	1545818744789	OK	 
REQUEST	416		Search	1545818744798	1545818744817	OK	 
REQUEST	417		Search	1545818744794	1545818744838	OK	 
REQUEST	416		Search	1545818744817	1545818744841	OK	 
USER	Users	416	END	1545818744653	1545818744843
REQUEST	417		Search	1545818744838	1545818744876	OK	 
USER	Users	418	START	1545818744944	1545818744944
REQUEST	417		Search	1545818744877	1545818744962	OK	 
REQUEST	418		Search	1545818744944	1545818744985	OK	 
REQUEST	417		Search	1545818744962	1545818744991	OK	 
REQUEST	417		Search	1545818744995	1545818745009	OK	 
USER	Users	417	END	1545818744794	1545818745010
REQUEST	418		Search	1545818744989	1545818745035	OK	 
REQUEST	418		Search	1545818745036	1545818745053	OK	 
USER	Users	419	START	1545818745083	1545818745083
REQUEST	418		Search	1545818745053	1545818745086	OK	 
REQUEST	418		Search	1545818745087	1545818745117	OK	 
USER	Users	418	END	1545818744944	1545818745119
REQUEST	419		Search	1545818745084	1545818745193	OK	 
USER	Users	420	START	1545818745223	1545818745223
REQUEST	419		Search	1545818745220	1545818745235	OK	 
REQUEST	420		Search	1545818745223	1545818745248	OK	 
REQUEST	419		Search	1545818745235	1545818745250	OK	 
REQUEST	419		Search	1545818745250	1545818745286	OK	 
REQUEST	420		Search	1545818745249	1545818745304	OK	 
REQUEST	419		Search	1545818745288	1545818745308	OK	 
USER	Users	419	END	1545818745083	1545818745309
REQUEST	420		Search	1545818745308	1545818745349	OK	 
USER	Users	421	START	1545818745373	1545818745373
REQUEST	420		Search	1545818745355	1545818745393	OK	 
REQUEST	421		Search	1545818745373	1545818745400	OK	 
REQUEST	421		Search	1545818745403	1545818745450	OK	 
REQUEST	421		Search	1545818745451	1545818745461	OK	 
REQUEST	421		Search	1545818745461	1545818745467	OK	 
REQUEST	420		Search	1545818745393	1545818745476	OK	 
USER	Users	420	END	1545818745223	1545818745486
REQUEST	421		Search	1545818745468	1545818745497	OK	 
USER	Users	421	END	1545818745373	1545818745498
USER	Users	422	START	1545818745704	1545818745704
REQUEST	422		Search	1545818745704	1545818745797	OK	 
REQUEST	422		Search	1545818745821	1545818745842	OK	 
REQUEST	422		Search	1545818745843	1545818745852	OK	 
REQUEST	422		Search	1545818745852	1545818745870	OK	 
REQUEST	422		Search	1545818745873	1545818745882	OK	 
USER	Users	422	END	1545818745704	1545818745882
USER	Users	423	START	1545818746035	1545818746035
REQUEST	423		Search	1545818746035	1545818746061	OK	 
REQUEST	423		Search	1545818746064	1545818746073	OK	 
REQUEST	423		Search	1545818746074	1545818746082	OK	 
REQUEST	423		Search	1545818746083	1545818746107	OK	 
REQUEST	423		Search	1545818746109	1545818746141	OK	 
USER	Users	423	END	1545818746035	1545818746143
USER	Users	424	START	1545818746374	1545818746374
REQUEST	424		Search	1545818746375	1545818746402	OK	 
REQUEST	424		Search	1545818746406	1545818746441	OK	 
