RUN	SolrFacetQueryTraffic	solrfacetquerytraffic	1545818512781	 	3.0.1
REQUEST	306		Search	1545818559112	1545818559184	OK	 
USER	Users	307	START	1545818559254	1545818559254
REQUEST	291		Search	1545818558921	1545818559239	OK	 
USER	Users	308	START	1545818559404	1545818559404
REQUEST	306		Search	1545818559194	1545818559447	OK	 
REQUEST	300		Search	1545818559000	1545818559456	OK	 
REQUEST	307		Search	1545818559255	1545818559473	OK	 
REQUEST	307		Search	1545818559485	1545818559499	OK	 
REQUEST	302		Search	1545818559182	1545818559513	OK	 
REQUEST	304		Search	1545818559179	1545818559514	OK	 
USER	Users	304	END	1545818558822	1545818559522
USER	Users	309	START	1545818559541	1545818559541
REQUEST	291		Search	1545818559300	1545818559544	OK	 
USER	Users	291	END	1545818556974	1545818559555
REQUEST	307		Search	1545818559501	1545818559587	OK	 
REQUEST	308		Search	1545818559409	1545818559582	OK	 
REQUEST	303		Search	1545818559080	1545818559592	OK	 
REQUEST	302		Search	1545818559515	1545818559658	OK	 
USER	Users	302	END	1545818558544	1545818559659
REQUEST	300		Search	1545818559459	1545818559658	OK	 
USER	Users	300	END	1545818558252	1545818559660
REQUEST	307		Search	1545818559588	1545818559659	OK	 
REQUEST	306		Search	1545818559457	1545818559668	OK	 
USER	Users	310	START	1545818559681	1545818559681
REQUEST	303		Search	1545818559599	1545818559693	OK	 
REQUEST	309		Search	1545818559544	1545818559694	OK	 
REQUEST	303		Search	1545818559695	1545818559727	OK	 
USER	Users	303	END	1545818558682	1545818559728
REQUEST	307		Search	1545818559661	1545818559748	OK	 
USER	Users	307	END	1545818559254	1545818559756
REQUEST	309		Search	1545818559697	1545818559755	OK	 
REQUEST	310		Search	1545818559689	1545818559765	OK	 
REQUEST	308		Search	1545818559588	1545818559781	OK	 
REQUEST	310		Search	1545818559766	1545818559800	OK	 
USER	Users	311	START	1545818559821	1545818559821
REQUEST	309		Search	1545818559758	1545818559829	OK	 
REQUEST	311		Search	1545818559823	1545818559871	OK	 
REQUEST	310		Search	1545818559801	1545818559883	OK	 
REQUEST	308		Search	1545818559786	1545818559902	OK	 
REQUEST	306		Search	1545818559679	1545818559903	OK	 
REQUEST	309		Search	1545818559833	1545818559921	OK	 
REQUEST	306		Search	1545818559909	1545818559941	OK	 
USER	Users	306	END	1545818559111	1545818559945
USER	Users	312	START	1545818559972	1545818559972
REQUEST	312		Search	1545818559973	1545818560012	OK	 
REQUEST	308		Search	1545818559904	1545818560021	OK	 
REQUEST	309		Search	1545818559924	1545818560028	OK	 
USER	Users	309	END	1545818559541	1545818560034
REQUEST	310		Search	1545818559889	1545818560052	OK	 
REQUEST	312		Search	1545818560016	1545818560089	OK	 
REQUEST	308		Search	1545818560029	1545818560102	OK	 
USER	Users	308	END	1545818559404	1545818560103
USER	Users	313	START	1545818560111	1545818560111
REQUEST	310		Search	1545818560055	1545818560147	OK	 
USER	Users	310	END	1545818559681	1545818560152
REQUEST	312		Search	1545818560090	1545818560158	OK	 
REQUEST	313		Search	1545818560112	1545818560169	OK	 
USER	Users	314	START	1545818560290	1545818560290
REQUEST	312		Search	1545818560162	1545818560290	OK	 
REQUEST	313		Search	1545818560178	1545818560296	OK	 
USER	Users	315	START	1545818560402	1545818560402
REQUEST	314		Search	1545818560291	1545818560493	OK	 
REQUEST	315		Search	1545818560404	1545818560497	OK	 
REQUEST	312		Search	1545818560292	1545818560519	OK	 
USER	Users	312	END	1545818559972	1545818560525
REQUEST	314		Search	1545818560496	1545818560527	OK	 
USER	Users	316	START	1545818560542	1545818560542
REQUEST	313		Search	1545818560337	1545818560581	OK	 
REQUEST	314		Search	1545818560535	1545818560603	OK	 
USER	Users	317	START	1545818560685	1545818560685
REQUEST	315		Search	1545818560518	1545818560661	OK	 
REQUEST	314		Search	1545818560604	1545818560643	OK	 
REQUEST	313		Search	1545818560593	1545818560669	OK	 
REQUEST	316		Search	1545818560543	1545818560667	OK	 
REQUEST	316		Search	1545818560716	1545818560749	OK	 
USER	Users	318	START	1545818560821	1545818560821
REQUEST	317		Search	1545818560687	1545818560809	OK	 
REQUEST	316		Search	1545818560751	1545818560867	OK	 
REQUEST	315		Search	1545818560688	1545818560892	OK	 
REQUEST	318		Search	1545818560822	1545818560883	OK	 
REQUEST	313		Search	1545818560688	1545818560932	OK	 
USER	Users	313	END	1545818560111	1545818560941
REQUEST	316		Search	1545818560905	1545818560955	OK	 
USER	Users	319	START	1545818560972	1545818560972
REQUEST	314		Search	1545818560688	1545818560999	OK	 
USER	Users	314	END	1545818560290	1545818561012
REQUEST	319		Search	1545818560972	1545818561010	OK	 
REQUEST	315		Search	1545818560905	1545818560993	OK	 
REQUEST	317		Search	1545818560824	1545818561024	OK	 
REQUEST	316		Search	1545818560958	1545818561040	OK	 
USER	Users	316	END	1545818560542	1545818561056
REQUEST	315		Search	1545818561031	1545818561093	OK	 
USER	Users	315	END	1545818560402	1545818561096
REQUEST	319		Search	1545818561018	1545818561097	OK	 
REQUEST	318		Search	1545818560909	1545818561103	OK	 
REQUEST	317		Search	1545818561035	1545818561106	OK	 
USER	Users	320	START	1545818561112	1545818561112
REQUEST	319		Search	1545818561099	1545818561197	OK	 
REQUEST	318		Search	1545818561107	1545818561223	OK	 
USER	Users	321	START	1545818561251	1545818561251
REQUEST	317		Search	1545818561112	1545818561281	OK	 
REQUEST	318		Search	1545818561226	1545818561329	OK	 
REQUEST	319		Search	1545818561208	1545818561311	OK	 
REQUEST	317		Search	1545818561291	1545818561348	OK	 
USER	Users	317	END	1545818560685	1545818561355
USER	Users	322	START	1545818561402	1545818561402
REQUEST	319		Search	1545818561340	1545818561401	OK	 
USER	Users	319	END	1545818560972	1545818561404
REQUEST	322		Search	1545818561403	1545818561432	OK	 
REQUEST	318		Search	1545818561338	1545818561440	OK	 
USER	Users	318	END	1545818560821	1545818561469
USER	Users	323	START	1545818561543	1545818561543
REQUEST	322		Search	1545818561436	1545818561536	OK	 
REQUEST	305		Search	1545818559168	1545818560188	OK	 
REQUEST	322		Search	1545818561548	1545818561599	OK	 
REQUEST	320		Search	1545818561112	1545818561396	OK	 
USER	Users	324	START	1545818561684	1545818561684
REQUEST	324		Search	1545818561685	1545818561750	OK	 
REQUEST	323		Search	1545818561544	1545818561771	OK	 
REQUEST	323		Search	1545818561781	1545818561801	OK	 
REQUEST	322		Search	1545818561602	1545818561791	OK	 
USER	Users	325	START	1545818561821	1545818561821
REQUEST	320		Search	1545818561613	1545818561800	OK	 
REQUEST	321		Search	1545818561252	1545818561759	OK	 
REQUEST	305		Search	1545818561578	1545818561831	OK	 
REQUEST	311		Search	1545818559873	1545818560647	OK	 
REQUEST	322		Search	1545818561802	1545818561901	OK	 
USER	Users	322	END	1545818561402	1545818561937
REQUEST	324		Search	1545818561772	1545818561931	OK	 
REQUEST	321		Search	1545818561830	1545818561938	OK	 
USER	Users	326	START	1545818561963	1545818561963
REQUEST	323		Search	1545818561802	1545818561984	OK	 
REQUEST	321		Search	1545818561951	1545818562041	OK	 
REQUEST	325		Search	1545818561822	1545818562044	OK	 
REQUEST	324		Search	1545818561939	1545818562071	OK	 
REQUEST	311		Search	1545818561859	1545818562078	OK	 
REQUEST	305		Search	1545818561835	1545818562062	OK	 
USER	Users	305	END	1545818558974	1545818562090
REQUEST	326		Search	1545818561965	1545818562104	OK	 
USER	Users	327	START	1545818562113	1545818562113
REQUEST	325		Search	1545818562052	1545818562164	OK	 
REQUEST	323		Search	1545818562010	1545818562178	OK	 
REQUEST	324		Search	1545818562073	1545818562208	OK	 
USER	Users	328	START	1545818562254	1545818562254
REQUEST	311		Search	1545818562089	1545818562261	OK	 
REQUEST	321		Search	1545818562042	1545818562287	OK	 
REQUEST	325		Search	1545818562175	1545818562334	OK	 
REQUEST	320		Search	1545818561828	1545818562082	OK	 
USER	Users	329	START	1545818562394	1545818562394
REQUEST	323		Search	1545818562185	1545818562439	OK	 
USER	Users	323	END	1545818561543	1545818562454
REQUEST	329		Search	1545818562396	1545818562464	OK	 
REQUEST	324		Search	1545818562210	1545818562459	OK	 
USER	Users	324	END	1545818561684	1545818562478
REQUEST	326		Search	1545818562106	1545818562482	OK	 
REQUEST	321		Search	1545818562290	1545818562464	OK	 
USER	Users	321	END	1545818561251	1545818562506
REQUEST	327		Search	1545818562113	1545818562505	OK	 
USER	Users	330	START	1545818562542	1545818562542
REQUEST	328		Search	1545818562257	1545818562545	OK	 
REQUEST	311		Search	1545818562265	1545818562536	OK	 
USER	Users	311	END	1545818559821	1545818562551
REQUEST	329		Search	1545818562470	1545818562548	OK	 
REQUEST	327		Search	1545818562536	1545818562599	OK	 
REQUEST	325		Search	1545818562342	1545818562602	OK	 
REQUEST	320		Search	1545818562346	1545818562554	OK	 
USER	Users	331	START	1545818562682	1545818562682
REQUEST	326		Search	1545818562483	1545818562803	OK	 
REQUEST	320		Search	1545818562627	1545818562804	OK	 
USER	Users	320	END	1545818561112	1545818562810
REQUEST	330		Search	1545818562543	1545818562812	OK	 
USER	Users	332	START	1545818562822	1545818562822
REQUEST	328		Search	1545818562551	1545818562815	OK	 
REQUEST	325		Search	1545818562613	1545818562825	OK	 
USER	Users	325	END	1545818561821	1545818562827
REQUEST	328		Search	1545818562823	1545818562883	OK	 
REQUEST	329		Search	1545818562563	1545818562902	OK	 
USER	Users	333	START	1545818562972	1545818562972
REQUEST	329		Search	1545818562903	1545818562973	OK	 
REQUEST	331		Search	1545818562685	1545818562975	OK	 
REQUEST	327		Search	1545818562600	1545818563042	OK	 
REQUEST	333		Search	1545818562972	1545818563084	OK	 
REQUEST	329		Search	1545818562978	1545818563087	OK	 
USER	Users	329	END	1545818562394	1545818563106
USER	Users	334	START	1545818563114	1545818563114
REQUEST	330		Search	1545818562816	1545818563031	OK	 
REQUEST	328		Search	1545818562888	1545818563110	OK	 
REQUEST	331		Search	1545818562989	1545818563173	OK	 
REQUEST	334		Search	1545818563117	1545818563191	OK	 
REQUEST	328		Search	1545818563136	1545818563191	OK	 
USER	Users	328	END	1545818562254	1545818563200
REQUEST	326		Search	1545818562808	1545818563056	OK	 
REQUEST	326		Search	1545818563203	1545818563234	OK	 
USER	Users	326	END	1545818561963	1545818563238
REQUEST	332		Search	1545818562822	1545818563240	OK	 
USER	Users	335	START	1545818563251	1545818563251
REQUEST	334		Search	1545818563194	1545818563272	OK	 
REQUEST	327		Search	1545818563052	1545818563311	OK	 
REQUEST	331		Search	1545818563176	1545818563313	OK	 
REQUEST	333		Search	1545818563106	1545818563320	OK	 
REQUEST	333		Search	1545818563322	1545818563363	OK	 
REQUEST	335		Search	1545818563252	1545818563374	OK	 
USER	Users	336	START	1545818563404	1545818563404
REQUEST	327		Search	1545818563313	1545818563423	OK	 
USER	Users	327	END	1545818562113	1545818563434
REQUEST	335		Search	1545818563380	1545818563475	OK	 
REQUEST	332		Search	1545818563248	1545818563487	OK	 
USER	Users	337	START	1545818563544	1545818563544
REQUEST	331		Search	1545818563316	1545818563515	OK	 
REQUEST	335		Search	1545818563483	1545818563533	OK	 
REQUEST	336		Search	1545818563406	1545818563541	OK	 
REQUEST	333		Search	1545818563366	1545818563525	OK	 
REQUEST	332		Search	1545818563513	1545818563630	OK	 
REQUEST	331		Search	1545818563547	1545818563634	OK	 
USER	Users	331	END	1545818562682	1545818563639
REQUEST	334		Search	1545818563283	1545818563524	OK	 
REQUEST	336		Search	1545818563556	1545818563670	OK	 
USER	Users	338	START	1545818563682	1545818563682
REQUEST	330		Search	1545818563131	1545818563482	OK	 
REQUEST	333		Search	1545818563577	1545818563783	OK	 
USER	Users	333	END	1545818562972	1545818563805
USER	Users	339	START	1545818563822	1545818563822
REQUEST	338		Search	1545818563683	1545818563833	OK	 
REQUEST	335		Search	1545818563547	1545818563830	OK	 
REQUEST	335		Search	1545818563835	1545818563876	OK	 
USER	Users	335	END	1545818563251	1545818563882
REQUEST	337		Search	1545818563546	1545818563875	OK	 
REQUEST	332		Search	1545818563637	1545818563885	OK	 
REQUEST	338		Search	1545818563835	1545818563905	OK	 
REQUEST	332		Search	1545818563888	1545818563917	OK	 
USER	Users	332	END	1545818562822	1545818563918
REQUEST	334		Search	1545818563654	1545818563923	OK	 
REQUEST	336		Search	1545818563675	1545818563946	OK	 
REQUEST	330		Search	1545818563698	1545818563950	OK	 
USER	Users	340	START	1545818563974	1545818563974
REQUEST	339		Search	1545818563824	1545818563996	OK	 
REQUEST	330		Search	1545818563958	1545818564022	OK	 
USER	Users	330	END	1545818562542	1545818564035
REQUEST	334		Search	1545818563933	1545818564030	OK	 
USER	Users	334	END	1545818563114	1545818564037
REQUEST	336		Search	1545818563947	1545818564046	OK	 
REQUEST	338		Search	1545818563908	1545818564047	OK	 
REQUEST	337		Search	1545818563886	1545818564086	OK	 
USER	Users	341	START	1545818564113	1545818564113
REQUEST	337		Search	1545818564087	1545818564127	OK	 
REQUEST	340		Search	1545818563975	1545818564137	OK	 
REQUEST	341		Search	1545818564114	1545818564178	OK	 
REQUEST	338		Search	1545818564051	1545818564177	OK	 
REQUEST	336		Search	1545818564047	1545818564173	OK	 
USER	Users	336	END	1545818563404	1545818564187
REQUEST	339		Search	1545818563998	1545818564183	OK	 
REQUEST	337		Search	1545818564129	1545818564229	OK	 
REQUEST	341		Search	1545818564179	1545818564231	OK	 
USER	Users	342	START	1545818564253	1545818564253
REQUEST	337		Search	1545818564231	1545818564254	OK	 
USER	Users	337	END	1545818563544	1545818564255
REQUEST	339		Search	1545818564193	1545818564256	OK	 
REQUEST	341		Search	1545818564232	1545818564310	OK	 
REQUEST	338		Search	1545818564180	1545818564310	OK	 
USER	Users	338	END	1545818563682	1545818564316
REQUEST	339		Search	1545818564257	1545818564319	OK	 
REQUEST	342		Search	1545818564253	1545818564353	OK	 
REQUEST	341		Search	1545818564312	1545818564362	OK	 
USER	Users	343	START	1545818564404	1545818564404
REQUEST	340		Search	1545818564140	1545818564387	OK	 
REQUEST	339		Search	1545818564323	1545818564422	OK	 
USER	Users	339	END	1545818563822	1545818564423
REQUEST	342		Search	1545818564360	1545818564428	OK	 
REQUEST	340		Search	1545818564410	1545818564451	OK	 
REQUEST	343		Search	1545818564404	1545818564457	OK	 
REQUEST	341		Search	1545818564367	1545818564493	OK	 
USER	Users	341	END	1545818564113	1545818564493
USER	Users	344	START	1545818564541	1545818564541
REQUEST	342		Search	1545818564445	1545818564575	OK	 
REQUEST	344		Search	1545818564542	1545818564603	OK	 
REQUEST	343		Search	1545818564467	1545818564633	OK	 
REQUEST	342		Search	1545818564580	1545818564658	OK	 
USER	Users	345	START	1545818564682	1545818564682
REQUEST	344		Search	1545818564607	1545818564678	OK	 
REQUEST	344		Search	1545818564684	1545818564708	OK	 
REQUEST	343		Search	1545818564636	1545818564709	OK	 
USER	Users	346	START	1545818564822	1545818564822
USER	Users	347	START	1545818564972	1545818564972
REQUEST	342		Search	1545818564661	1545818564969	OK	 
USER	Users	342	END	1545818564253	1545818564978
REQUEST	345		Search	1545818564682	1545818564998	OK	 
REQUEST	346		Search	1545818564823	1545818565042	OK	 
REQUEST	347		Search	1545818564973	1545818565061	OK	 
REQUEST	343		Search	1545818564722	1545818564998	OK	 
REQUEST	340		Search	1545818564453	1545818565001	OK	 
REQUEST	344		Search	1545818564717	1545818565020	OK	 
USER	Users	348	START	1545818565112	1545818565112
REQUEST	343		Search	1545818565066	1545818565156	OK	 
USER	Users	343	END	1545818564404	1545818565167
USER	Users	349	START	1545818565251	1545818565251
REQUEST	347		Search	1545818565064	1545818565225	OK	 
REQUEST	345		Search	1545818565017	1545818565220	OK	 
REQUEST	340		Search	1545818565078	1545818565256	OK	 
REQUEST	346		Search	1545818565045	1545818565226	OK	 
USER	Users	340	END	1545818563974	1545818565278
REQUEST	346		Search	1545818565261	1545818565313	OK	 
REQUEST	348		Search	1545818565113	1545818565226	OK	 
REQUEST	345		Search	1545818565258	1545818565334	OK	 
REQUEST	349		Search	1545818565256	1545818565358	OK	 
REQUEST	348		Search	1545818565337	1545818565365	OK	 
REQUEST	344		Search	1545818565085	1545818565253	OK	 
USER	Users	344	END	1545818564541	1545818565390
USER	Users	350	START	1545818565402	1545818565402
REQUEST	346		Search	1545818565315	1545818565447	OK	 
REQUEST	349		Search	1545818565363	1545818565442	OK	 
REQUEST	347		Search	1545818565256	1545818565443	OK	 
USER	Users	351	START	1545818565543	1545818565543
REQUEST	345		Search	1545818565337	1545818565542	OK	 
REQUEST	347		Search	1545818565477	1545818565573	OK	 
REQUEST	348		Search	1545818565368	1545818565552	OK	 
REQUEST	345		Search	1545818565551	1545818565591	OK	 
USER	Users	345	END	1545818564682	1545818565593
REQUEST	351		Search	1545818565543	1545818565616	OK	 
REQUEST	349		Search	1545818565467	1545818565607	OK	 
REQUEST	350		Search	1545818565404	1545818565618	OK	 
USER	Users	352	START	1545818565682	1545818565682
REQUEST	350		Search	1545818565630	1545818565696	OK	 
REQUEST	349		Search	1545818565620	1545818565720	OK	 
REQUEST	346		Search	1545818565467	1545818565693	OK	 
USER	Users	346	END	1545818564822	1545818565740
REQUEST	347		Search	1545818565585	1545818565675	OK	 
USER	Users	347	END	1545818564972	1545818565747
USER	Users	353	START	1545818565821	1545818565821
REQUEST	348		Search	1545818565587	1545818565824	OK	 
REQUEST	349		Search	1545818565739	1545818565852	OK	 
USER	Users	349	END	1545818565251	1545818565860
REQUEST	350		Search	1545818565713	1545818565884	OK	 
REQUEST	351		Search	1545818565618	1545818565923	OK	 
USER	Users	354	START	1545818565962	1545818565962
USER	Users	355	START	1545818566112	1545818566112
REQUEST	348		Search	1545818565850	1545818566175	OK	 
USER	Users	348	END	1545818565112	1545818566188
REQUEST	354		Search	1545818565963	1545818566241	OK	 
REQUEST	355		Search	1545818566113	1545818566246	OK	 
REQUEST	351		Search	1545818565942	1545818566247	OK	 
USER	Users	356	START	1545818566252	1545818566252
REQUEST	353		Search	1545818565822	1545818566286	OK	 
REQUEST	356		Search	1545818566253	1545818566298	OK	 
REQUEST	355		Search	1545818566248	1545818566310	OK	 
REQUEST	351		Search	1545818566249	1545818566333	OK	 
REQUEST	356		Search	1545818566299	1545818566339	OK	 
REQUEST	350		Search	1545818565894	1545818566366	OK	 
REQUEST	352		Search	1545818565683	1545818566336	OK	 
REQUEST	351		Search	1545818566334	1545818566368	OK	 
USER	Users	351	END	1545818565543	1545818566370
USER	Users	357	START	1545818566393	1545818566393
REQUEST	353		Search	1545818566296	1545818566445	OK	 
REQUEST	355		Search	1545818566313	1545818566442	OK	 
REQUEST	352		Search	1545818566370	1545818566470	OK	 
REQUEST	357		Search	1545818566394	1545818566496	OK	 
USER	Users	358	START	1545818566542	1545818566542
REQUEST	353		Search	1545818566463	1545818566530	OK	 
REQUEST	354		Search	1545818566243	1545818566534	OK	 
REQUEST	355		Search	1545818566464	1545818566573	OK	 
USER	Users	359	START	1545818566682	1545818566682
REQUEST	356		Search	1545818566366	1545818566667	OK	 
REQUEST	355		Search	1545818566585	1545818566764	OK	 
USER	Users	355	END	1545818566112	1545818566807
REQUEST	354		Search	1545818566561	1545818566790	OK	 
REQUEST	357		Search	1545818566507	1545818566767	OK	 
USER	Users	360	START	1545818566822	1545818566822
REQUEST	357		Search	1545818566808	1545818566899	OK	 
REQUEST	353		Search	1545818566548	1545818566896	OK	 
REQUEST	360		Search	1545818566823	1545818566926	OK	 
REQUEST	359		Search	1545818566691	1545818566959	OK	 
USER	Users	361	START	1545818566972	1545818566972
REQUEST	359		Search	1545818566962	1545818567073	OK	 
USER	Users	362	START	1545818567111	1545818567111
REQUEST	358		Search	1545818566548	1545818566922	OK	 
REQUEST	353		Search	1545818566919	1545818567187	OK	 
USER	Users	353	END	1545818565821	1545818567188
REQUEST	356		Search	1545818566786	1545818567195	OK	 
USER	Users	363	START	1545818567252	1545818567252
REQUEST	350		Search	1545818566368	1545818567392	OK	 
USER	Users	350	END	1545818565402	1545818567398
USER	Users	364	START	1545818567402	1545818567402
REQUEST	359		Search	1545818567075	1545818567406	OK	 
REQUEST	358		Search	1545818567148	1545818567452	OK	 
REQUEST	359		Search	1545818567407	1545818567456	OK	 
REQUEST	360		Search	1545818566956	1545818567493	OK	 
REQUEST	357		Search	1545818566913	1545818567407	OK	 
USER	Users	365	START	1545818567542	1545818567542
REQUEST	364		Search	1545818567402	1545818567571	OK	 
REQUEST	362		Search	1545818567112	1545818567577	OK	 
REQUEST	356		Search	1545818567197	1545818567591	OK	 
USER	Users	356	END	1545818566252	1545818567599
REQUEST	359		Search	1545818567457	1545818567615	OK	 
USER	Users	359	END	1545818566682	1545818567620
REQUEST	360		Search	1545818567494	1545818567631	OK	 
REQUEST	361		Search	1545818566973	1545818567636	OK	 
USER	Users	366	START	1545818567682	1545818567682
REQUEST	358		Search	1545818567455	1545818567679	OK	 
REQUEST	362		Search	1545818567584	1545818567683	OK	 
REQUEST	360		Search	1545818567633	1545818567737	OK	 
REQUEST	357		Search	1545818567520	1545818567754	OK	 
USER	Users	357	END	1545818566393	1545818567784
REQUEST	358		Search	1545818567684	1545818567768	OK	 
REQUEST	364		Search	1545818567573	1545818567800	OK	 
REQUEST	365		Search	1545818567549	1545818567756	OK	 
REQUEST	361		Search	1545818567653	1545818567812	OK	 
USER	Users	367	START	1545818567822	1545818567822
REQUEST	363		Search	1545818567252	1545818567756	OK	 
REQUEST	364		Search	1545818567803	1545818567901	OK	 
REQUEST	366		Search	1545818567683	1545818567912	OK	 
REQUEST	360		Search	1545818567745	1545818567966	OK	 
USER	Users	360	END	1545818566822	1545818567968
REQUEST	365		Search	1545818567809	1545818567912	OK	 
USER	Users	368	START	1545818567972	1545818567972
REQUEST	362		Search	1545818567688	1545818567971	OK	 
REQUEST	363		Search	1545818567839	1545818568031	OK	 
REQUEST	367		Search	1545818567822	1545818568090	OK	 
REQUEST	362		Search	1545818567992	1545818568090	OK	 
REQUEST	361		Search	1545818567820	1545818568101	OK	 
USER	Users	369	START	1545818568112	1545818568112
REQUEST	367		Search	1545818568093	1545818568127	OK	 
REQUEST	364		Search	1545818567902	1545818568174	OK	 
REQUEST	365		Search	1545818567970	1545818568173	OK	 
REQUEST	368		Search	1545818567972	1545818568185	OK	 
REQUEST	367		Search	1545818568129	1545818568183	OK	 
REQUEST	358		Search	1545818567800	1545818568157	OK	 
USER	Users	358	END	1545818566542	1545818568202
USER	Users	370	START	1545818568252	1545818568252
REQUEST	365		Search	1545818568183	1545818568244	OK	 
REQUEST	366		Search	1545818567914	1545818568281	OK	 
USER	Users	371	START	1545818568404	1545818568404
REQUEST	364		Search	1545818568179	1545818568525	OK	 
USER	Users	364	END	1545818567402	1545818568532
REQUEST	367		Search	1545818568195	1545818568531	OK	 
USER	Users	372	START	1545818568544	1545818568544
REQUEST	363		Search	1545818568034	1545818568532	OK	 
REQUEST	365		Search	1545818568255	1545818568548	OK	 
USER	Users	365	END	1545818567542	1545818568560
REQUEST	362		Search	1545818568093	1545818568589	OK	 
USER	Users	362	END	1545818567111	1545818568596
REQUEST	361		Search	1545818568107	1545818568604	OK	 
REQUEST	369		Search	1545818568112	1545818568608	OK	 
REQUEST	368		Search	1545818568187	1545818568622	OK	 
REQUEST	369		Search	1545818568612	1545818568663	OK	 
REQUEST	366		Search	1545818568284	1545818568655	OK	 
REQUEST	371		Search	1545818568406	1545818568660	OK	 
USER	Users	373	START	1545818568682	1545818568682
REQUEST	372		Search	1545818568545	1545818568698	OK	 
REQUEST	371		Search	1545818568672	1545818568733	OK	 
REQUEST	361		Search	1545818568609	1545818568742	OK	 
USER	Users	361	END	1545818566972	1545818568755
REQUEST	366		Search	1545818568668	1545818568770	OK	 
REQUEST	368		Search	1545818568631	1545818568788	OK	 
REQUEST	369		Search	1545818568667	1545818568813	OK	 
USER	Users	374	START	1545818568824	1545818568824
REQUEST	369		Search	1545818568817	1545818568848	OK	 
REQUEST	367		Search	1545818568543	1545818568896	OK	 
USER	Users	367	END	1545818567822	1545818568902
USER	Users	375	START	1545818568972	1545818568972
REQUEST	373		Search	1545818568683	1545818568991	OK	 
REQUEST	369		Search	1545818568850	1545818569001	OK	 
USER	Users	369	END	1545818568112	1545818569032
REQUEST	363		Search	1545818568547	1545818569013	OK	 
REQUEST	374		Search	1545818568824	1545818569031	OK	 
REQUEST	371		Search	1545818568735	1545818568986	OK	 
REQUEST	372		Search	1545818568702	1545818569056	OK	 
REQUEST	375		Search	1545818568974	1545818569079	OK	 
REQUEST	373		Search	1545818569002	1545818569082	OK	 
USER	Users	376	START	1545818569112	1545818569112
REQUEST	366		Search	1545818568782	1545818569072	OK	 
USER	Users	366	END	1545818567682	1545818569119
REQUEST	371		Search	1545818569069	1545818569136	OK	 
REQUEST	354		Search	1545818566808	1545818568171	OK	 
REQUEST	376		Search	1545818569112	1545818569219	OK	 
USER	Users	377	START	1545818569251	1545818569251
REQUEST	370		Search	1545818568253	1545818569279	OK	 
REQUEST	371		Search	1545818569137	1545818569298	OK	 
USER	Users	371	END	1545818568404	1545818569303
REQUEST	373		Search	1545818569100	1545818569281	OK	 
REQUEST	363		Search	1545818569051	1545818569351	OK	 
USER	Users	363	END	1545818567252	1545818569353
REQUEST	375		Search	1545818569089	1545818569351	OK	 
REQUEST	372		Search	1545818569069	1545818569351	OK	 
USER	Users	378	START	1545818569401	1545818569401
REQUEST	370		Search	1545818569303	1545818569395	OK	 
USER	Users	379	START	1545818569542	1545818569542
REQUEST	377		Search	1545818569270	1545818569632	OK	 
USER	Users	380	START	1545818569682	1545818569682
REQUEST	377		Search	1545818569638	1545818569681	OK	 
REQUEST	373		Search	1545818569307	1545818569660	OK	 
REQUEST	376		Search	1545818569227	1545818569644	OK	 
REQUEST	372		Search	1545818569384	1545818569703	OK	 
REQUEST	380		Search	1545818569682	1545818569744	OK	 
REQUEST	375		Search	1545818569384	1545818569754	OK	 
REQUEST	375		Search	1545818569763	1545818569801	OK	 
USER	Users	381	START	1545818569822	1545818569822
REQUEST	372		Search	1545818569715	1545818569840	OK	 
USER	Users	372	END	1545818568544	1545818569869
REQUEST	375		Search	1545818569818	1545818569883	OK	 
USER	Users	375	END	1545818568972	1545818569884
REQUEST	379		Search	1545818569542	1545818569884	OK	 
REQUEST	378		Search	1545818569406	1545818569880	OK	 
REQUEST	376		Search	1545818569695	1545818569907	OK	 
REQUEST	380		Search	1545818569759	1545818569936	OK	 
USER	Users	382	START	1545818569971	1545818569971
REQUEST	378		Search	1545818569895	1545818570003	OK	 
REQUEST	379		Search	1545818569891	1545818570101	OK	 
REQUEST	381		Search	1545818569825	1545818570058	OK	 
REQUEST	380		Search	1545818569947	1545818570106	OK	 
USER	Users	383	START	1545818570112	1545818570112
REQUEST	377		Search	1545818569685	1545818570072	OK	 
REQUEST	376		Search	1545818569915	1545818570119	OK	 
REQUEST	379		Search	1545818570106	1545818570188	OK	 
REQUEST	373		Search	1545818569690	1545818570213	OK	 
USER	Users	373	END	1545818568682	1545818570253
USER	Users	384	START	1545818570253	1545818570253
REQUEST	383		Search	1545818570114	1545818570254	OK	 
REQUEST	378		Search	1545818570042	1545818570281	OK	 
REQUEST	383		Search	1545818570266	1545818570304	OK	 
REQUEST	382		Search	1545818569972	1545818570310	OK	 
REQUEST	374		Search	1545818569068	1545818570074	OK	 
REQUEST	354		Search	1545818569176	1545818569626	OK	 
USER	Users	354	END	1545818565962	1545818570338
REQUEST	377		Search	1545818570145	1545818570338	OK	 
REQUEST	370		Search	1545818569433	1545818570339	OK	 
REQUEST	379		Search	1545818570202	1545818570358	OK	 
REQUEST	383		Search	1545818570309	1545818570361	OK	 
REQUEST	378		Search	1545818570282	1545818570379	OK	 
USER	Users	385	START	1545818570404	1545818570404
REQUEST	370		Search	1545818570354	1545818570424	OK	 
REQUEST	378		Search	1545818570380	1545818570444	OK	 
